wl,N,M,power,hard,cap,pen,alpha,beta,gamma,subset,mmin,region,window,fleet,startup,method,init,seed,seed_frac,exp,peak_demand,total_load,arrival_slots,carbon_kg,carbon_red_vs_naive_%,carbon_red_vs_consol_%,sla_%,viol_n,energy_kwh,cost_gbp,util_%,overload_%,feasible,makespan_h,nfe,runtime_s,peak_mem_mb
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,random,8,0.3333333333333333,E29,16.49,95.45,39,1.156447,88.1247,8.8499,0.0,0,13.4466,2.2242,71.784,0.0,True,28.0,4840,3.3866,2.45
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,random,9,0.3333333333333333,E29,16.49,95.45,39,1.144076,88.2518,9.8249,0.0,0,13.2091,2.1936,76.102,0.0,True,27.5,4840,3.506,2.58
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,random,10,0.3333333333333333,E29,16.49,95.45,39,1.149895,88.192,9.3663,0.0,0,13.2841,2.1927,76.369,0.0,True,27.0,4840,3.3596,2.49
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,carbon,1,0.3333333333333333,E29,16.49,95.45,39,1.013596,89.5916,20.1093,0.0,0,13.3341,2.1297,67.254,0.0,True,26.5,4840,3.3466,2.71
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,carbon,2,0.3333333333333333,E29,16.49,95.45,39,1.02117,89.5139,19.5123,0.0,0,13.4216,2.1531,63.427,0.0,True,27.0,4840,3.3483,2.66
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,carbon,3,0.3333333333333333,E29,16.49,95.45,39,1.012618,89.6017,20.1863,0.0,0,13.3216,2.1467,66.656,0.0,True,26.5,4840,3.3447,2.53
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,carbon,4,0.3333333333333333,E29,16.49,95.45,39,1.022177,89.5035,19.4329,0.0,0,13.4216,2.1623,65.192,0.0,True,26.5,4840,3.3423,2.56
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,carbon,5,0.3333333333333333,E29,16.49,95.45,39,1.022262,89.5026,19.4262,0.0,0,13.3341,2.1452,68.935,0.0,True,26.5,4840,3.3815,2.34
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,high,WOA,random,10,0.3333333333333333,E29,16.49,95.45,39,1.217254,82.584,15.2465,0.0,0,13.7443,2.2846,75.016,0.0,True,27.0,4840,4.9642,2.47
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,high,WOA,carbon,1,0.3333333333333333,E29,16.49,95.45,39,1.176196,83.1715,18.1053,0.0,0,14.1169,2.2975,76.744,0.0,True,27.0,4840,4.9051,2.66
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,high,WOA,carbon,2,0.3333333333333333,E29,16.49,95.45,39,1.204728,82.7633,16.1187,0.0,0,14.1418,2.3183,76.871,0.0,True,27.5,4840,4.9388,2.5
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,high,WOA,carbon,3,0.3333333333333333,E29,16.49,95.45,39,1.223703,82.4918,14.7975,0.0,0,14.0055,2.329,74.974,0.0,True,27.0,4840,4.8105,2.66
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,high,WOA,carbon,4,0.3333333333333333,E29,16.49,95.45,39,1.219935,82.5457,15.0599,0.0,0,13.8042,2.2685,76.439,0.0,True,27.5,4840,4.8375,2.44
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,high,WOA,carbon,5,0.3333333333333333,E29,16.49,95.45,39,1.216546,82.5942,15.2959,0.0,0,13.9462,2.3121,73.94,0.0,True,27.0,4840,4.8508,2.44
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,high,WOA,carbon,6,0.3333333333333333,E29,16.49,95.45,39,1.222892,82.5034,14.854,0.0,0,14.1264,2.328,74.573,0.0,True,27.5,4840,4.7931,2.54
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,high,WOA,carbon,7,0.3333333333333333,E29,16.49,95.45,39,1.211516,82.6661,15.6461,0.0,0,14.0161,2.3092,77.085,0.0,True,26.5,4840,4.9036,2.57
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,carbon,5,0.3333333333333333,E29,16.49,95.45,39,1.12668,91.4027,21.9914,0.0,0,14.5091,2.3172,70.498,0.0,True,26.5,4840,3.3922,2.61
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,carbon,6,0.3333333333333333,E29,16.49,95.45,39,1.130508,91.3735,21.7264,0.0,0,14.8091,2.3622,66.82,0.0,True,27.0,4840,3.368,2.59
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,carbon,7,0.3333333333333333,E29,16.49,95.45,39,1.125339,91.413,22.0842,0.0,0,14.5091,2.3172,69.961,0.0,True,26.5,4840,3.3737,2.46
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,carbon,8,0.3333333333333333,E29,16.49,95.45,39,1.12501,91.4155,22.107,0.0,0,14.4591,2.3022,71.147,0.0,True,26.5,4840,3.3621,2.56
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,carbon,9,0.3333333333333333,E29,16.49,95.45,39,1.099411,91.6108,23.8795,0.0,0,13.9591,2.245,73.631,0.0,True,27.0,4840,3.3678,2.51
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,carbon,10,0.3333333333333333,E29,16.49,95.45,39,1.136899,91.3248,21.2839,0.0,0,14.8591,2.3794,67.843,0.0,True,26.5,4840,3.4501,2.44
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,FIFO,-,0,0.3333333333333333,E29,16.49,95.45,39,3.060644,0.0,-193.6661,0.0,0,34.1531,5.8806,5.308,0.0,True,24.5,0,0.0,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,Consolidation,-,0,0.3333333333333333,E29,16.49,95.45,39,1.042219,65.9477,0.0,0.0,0,11.4787,1.8791,55.842,0.0,True,24.5,0,0.0,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,random,7,0.3333333333333333,E29,16.49,95.45,39,1.210977,90.7595,16.1549,0.0,0,13.7591,2.2696,73.656,0.0,True,27.0,4840,3.4337,2.63
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,random,8,0.3333333333333333,E29,16.49,95.45,39,1.189894,90.9204,17.6147,0.0,0,13.5591,2.2388,78.301,0.0,True,27.5,4840,3.4153,2.46
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,random,9,0.3333333333333333,E29,16.49,95.45,39,1.212546,90.7475,16.0463,0.0,0,13.7091,2.266,77.68,0.0,True,26.5,4840,3.4289,2.64
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,random,10,0.3333333333333333,E29,16.49,95.45,39,1.209747,90.7689,16.24,0.0,0,13.7591,2.2772,76.414,0.0,True,26.0,4840,3.426,2.47
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,carbon,1,0.3333333333333333,E29,16.49,95.45,39,1.114967,91.4921,22.8024,0.0,0,14.4091,2.3022,71.497,0.0,True,26.0,4840,3.4121,2.48
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,carbon,2,0.3333333333333333,E29,16.49,95.45,39,1.138005,91.3163,21.2073,0.0,0,14.8591,2.3811,65.512,0.0,True,26.5,4840,3.4179,2.38
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,carbon,3,0.3333333333333333,E29,16.49,95.45,39,1.128723,91.3872,21.85,0.0,0,14.7091,2.3633,68.114,0.0,True,26.5,4840,3.4618,2.41
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,carbon,4,0.3333333333333333,E29,16.49,95.45,39,1.122302,91.4361,22.2945,0.0,0,14.1591,2.2797,71.867,0.0,True,26.0,4840,3.3752,2.43
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,high,FIFO,-,0,0.3333333333333333,E29,16.49,95.45,39,7.549744,0.0,-491.5248,0.0,0,84.6531,13.9956,5.308,0.0,True,24.5,0,0.0,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,high,Consolidation,-,0,0.3333333333333333,E29,16.49,95.45,39,1.276319,83.0945,0.0,0.0,0,14.0787,2.2916,55.842,0.0,True,24.5,0,0.0,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,high,Greedy(EDF+greenest),-,0,0.3333333333333333,E29,16.49,95.45,39,1.033789,86.307,19.0023,0.0,0,14.0095,2.2373,64.21,0.3141,False,26.0,0,0.0003,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,high,VCC(Google),-,0,0.3333333333333333,E29,16.49,95.45,39,1.275698,83.1028,0.0486,0.0,0,14.0746,2.291,56.369,0.0,True,24.5,0,0.0043,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,high,Threshold(WaitAwhile),-,0,0.3333333333333333,E29,16.49,95.45,39,1.201376,84.0872,5.8718,0.0,0,13.7487,2.1981,63.49,0.0,True,25.5,0,0.0209,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,high,WOA,random,1,0.3333333333333333,E29,16.49,95.45,39,0.984944,86.9539,22.8293,0.0,0,11.2704,1.8519,68.748,0.0,True,28.5,4840,6.2762,2.42
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,high,WOA,random,2,0.3333333333333333,E29,16.49,95.45,39,0.988009,86.9133,22.5892,0.0,0,11.2154,1.8394,71.567,0.0,True,27.5,4840,6.1643,2.66
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,high,WOA,random,3,0.3333333333333333,E29,16.49,95.45,39,0.991735,86.864,22.2973,0.0,0,11.2154,1.8351,71.776,0.0,True,27.5,4840,6.32,2.5
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,low,Consolidation,-,0,0.3333333333333333,E29,16.49,95.45,39,1.100744,73.6848,0.0,0.0,0,12.1287,1.9823,55.842,0.0,True,24.5,0,0.0,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,low,Greedy(EDF+greenest),-,0,0.3333333333333333,E29,16.49,95.45,39,0.880939,78.9396,19.9687,0.0,0,11.8345,1.8941,64.21,0.3141,False,26.0,0,0.0003,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,low,VCC(Google),-,0,0.3333333333333333,E29,16.49,95.45,39,1.103911,73.6091,-0.2877,0.0,0,12.1621,1.9873,56.369,0.0,True,24.5,0,0.0048,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,low,Threshold(WaitAwhile),-,0,0.3333333333333333,E29,16.49,95.45,39,1.030189,75.3715,6.4098,0.0,0,11.7987,1.8888,63.49,0.0,True,25.5,0,0.0203,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,low,WOA,random,1,0.3333333333333333,E29,16.49,95.45,39,0.936488,77.6116,14.9223,0.0,0,10.7554,1.7691,73.032,0.0,True,26.5,4840,6.419,2.52
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,low,WOA,random,2,0.3333333333333333,E29,16.49,95.45,39,0.948203,77.3315,13.858,0.0,0,10.8404,1.7905,74.202,0.0,True,27.0,4840,6.477,2.53
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,low,WOA,random,3,0.3333333333333333,E29,16.49,95.45,39,0.945205,77.4032,14.1304,0.0,0,10.8029,1.7758,69.572,0.0,True,27.0,4840,6.4944,2.77
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,low,WOA,random,4,0.3333333333333333,E29,16.49,95.45,39,0.944663,77.4162,14.1796,0.0,0,10.8229,1.7787,73.466,0.0,True,27.5,4840,6.5685,2.62
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,Greedy(EDF+greenest),-,0,0.3333333333333333,E29,16.49,95.45,39,0.829989,72.8819,20.3633,0.0,0,11.1095,1.7798,64.21,0.3141,False,26.0,0,0.0003,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,VCC(Google),-,0,0.3333333333333333,E29,16.49,95.45,39,1.046648,65.803,-0.425,0.0,0,11.5246,1.886,56.369,0.0,True,24.5,0,0.0047,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,Threshold(WaitAwhile),-,0,0.3333333333333333,E29,16.49,95.45,39,0.973126,68.2052,6.6294,0.0,0,11.1487,1.7856,63.49,0.0,True,25.5,0,0.0206,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,random,1,0.3333333333333333,E29,16.49,95.45,39,0.915824,70.0774,12.1275,0.0,0,10.5004,1.7209,73.048,0.0,True,27.5,4840,6.0233,2.71
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,random,2,0.3333333333333333,E29,16.49,95.45,39,0.928174,69.6739,10.9425,0.0,0,10.6654,1.7721,71.666,0.0,True,27.5,4840,6.044,2.52
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,random,3,0.3333333333333333,E29,16.49,95.45,39,0.930566,69.5957,10.713,0.0,0,10.7204,1.778,71.073,0.0,True,28.0,4840,5.9921,2.55
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,random,4,0.3333333333333333,E29,16.49,95.45,39,0.924925,69.78,11.2542,0.0,0,10.7204,1.7667,75.103,0.0,True,27.0,4840,6.1207,2.45
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,random,5,0.3333333333333333,E29,16.49,95.45,39,0.920904,69.9114,11.6401,0.0,0,10.5554,1.7348,74.156,0.0,True,27.5,4840,6.0857,2.9
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,high,WOA,carbon,10,0.3333333333333333,E29,16.49,95.45,39,0.987732,86.917,22.6109,0.0,0,11.2754,1.8513,72.232,0.0,True,27.0,4840,6.2006,2.36
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,none,FIFO,-,0,0.3333333333333333,E29,16.49,95.45,39,3.64106,0.0,-196.665,0.0,0,40.6426,7.0019,5.308,0.0,True,24.5,0,0.0,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,none,Consolidation,-,0,0.3333333333333333,E29,16.49,95.45,39,1.227331,66.2919,0.0,0.0,0,13.5083,2.1973,55.842,0.0,True,24.5,0,0.0,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,none,Greedy(EDF+greenest),-,0,0.3333333333333333,E29,16.49,95.45,39,0.969865,73.3631,20.9777,0.0,0,12.9369,2.0664,64.21,0.0,True,26.0,0,0.0003,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,none,VCC(Google),-,0,0.3333333333333333,E29,16.49,95.45,39,1.231771,66.17,-0.3618,0.0,0,13.5544,2.2043,56.369,0.0,True,24.5,0,0.0043,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,none,Threshold(WaitAwhile),-,0,0.3333333333333333,E29,16.49,95.45,39,1.156298,68.2428,5.7876,0.0,0,13.2083,2.1071,63.49,0.0,True,25.5,0,0.0209,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,none,WOA,random,1,0.3333333333333333,E29,16.49,95.45,39,1.13452,68.8409,7.562,0.0,0,13.3069,2.2085,67.548,0.0,True,28.0,4840,6.1611,2.51
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,none,WOA,random,2,0.3333333333333333,E29,16.49,95.45,39,1.12039,69.229,8.7133,0.0,0,13.0091,2.1323,77.604,0.0,True,27.0,4840,6.0893,2.49
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,carbon,4,0.3333333333333333,E29,16.49,95.45,39,0.840627,72.5343,19.3426,0.0,0,10.8634,1.7438,63.894,0.0,True,26.5,4840,6.0193,2.49
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,carbon,5,0.3333333333333333,E29,16.49,95.45,39,0.827308,72.9695,20.6205,0.0,0,10.7554,1.7184,68.502,0.0,True,26.5,4840,6.05,2.47
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,carbon,6,0.3333333333333333,E29,16.49,95.45,39,0.835953,72.687,19.7911,0.0,0,10.8738,1.7473,66.154,0.0,True,27.0,4840,5.9659,2.7
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,carbon,7,0.3333333333333333,E29,16.49,95.45,39,0.835999,72.6855,19.7867,0.0,0,10.8029,1.743,63.796,0.0,True,26.0,4840,6.1157,2.45
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,carbon,8,0.3333333333333333,E29,16.49,95.45,39,0.824869,73.0492,20.8546,0.0,0,10.7686,1.7286,63.772,0.0,True,26.5,4840,6.0747,2.42
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,carbon,9,0.3333333333333333,E29,16.49,95.45,39,0.834935,72.7203,19.8887,0.0,0,10.7524,1.7436,58.868,0.0,True,26.5,4840,6.0472,2.42
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,carbon,10,0.3333333333333333,E29,16.49,95.45,39,0.827612,72.9595,20.5913,0.0,0,10.7527,1.7267,65.858,0.0,True,26.5,4840,6.0312,2.41
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,low,FIFO,-,0,0.3333333333333333,E29,16.49,95.45,39,4.182919,0.0,-280.0083,0.0,0,46.7781,7.9093,5.308,0.0,True,24.5,0,0.0,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,none,WOA,carbon,9,0.3333333333333333,E29,16.49,95.45,39,0.957122,73.7131,22.0159,0.0,0,12.7577,2.0395,70.088,0.0,True,26.0,4840,6.0965,2.36
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,none,WOA,carbon,10,0.3333333333333333,E29,16.49,95.45,39,0.964668,73.5058,21.4011,0.0,0,12.8721,2.0566,67.706,0.0,True,26.0,4840,6.0226,2.66
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,low,FIFO,-,0,0.3333333333333333,E29,16.49,95.45,39,4.763335,0.0,-270.4409,0.0,0,53.2676,9.0307,5.308,0.0,True,24.5,0,0.0,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,low,Consolidation,-,0,0.3333333333333333,E29,16.49,95.45,39,1.285856,73.0051,0.0,0.0,0,14.1583,2.3005,55.842,0.0,True,24.5,0,0.0,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,low,Greedy(EDF+greenest),-,0,0.3333333333333333,E29,16.49,95.45,39,1.020815,78.5693,20.612,0.0,0,13.6619,2.1807,64.21,0.0,True,26.0,0,0.0003,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,low,VCC(Google),-,0,0.3333333333333333,E29,16.49,95.45,39,1.289033,72.9384,-0.2471,0.0,0,14.1919,2.3055,56.369,0.0,True,24.5,0,0.0047,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,low,Threshold(WaitAwhile),-,0,0.3333333333333333,E29,16.49,95.45,39,1.213361,74.5271,5.6379,0.0,0,13.8583,2.2102,63.49,0.0,True,25.5,0,0.0214,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,low,WOA,random,1,0.3333333333333333,E29,16.49,95.45,39,1.154269,75.7676,10.2334,0.0,0,13.3812,2.2056,72.739,0.0,True,28.0,4840,6.2097,2.67
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,random,6,0.3333333333333333,E29,16.49,95.45,39,0.911339,70.2239,12.5578,0.0,0,10.3904,1.7115,74.516,0.0,True,26.0,4840,5.9688,2.68
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,random,7,0.3333333333333333,E29,16.49,95.45,39,0.924189,69.8041,11.3248,0.0,0,10.6654,1.7504,72.386,0.0,True,28.0,4840,6.0468,2.37
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,random,8,0.3333333333333333,E29,16.49,95.45,39,0.920954,69.9098,11.6353,0.0,0,10.5554,1.7377,73.23,0.0,True,27.5,4840,5.9438,2.43
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,random,9,0.3333333333333333,E29,16.49,95.45,39,0.925504,69.7611,11.1987,0.0,0,10.6104,1.7478,74.949,0.0,True,26.5,4840,6.0933,2.61
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,random,10,0.3333333333333333,E29,16.49,95.45,39,0.919275,69.9646,11.7963,0.0,0,10.5004,1.7266,74.272,0.0,True,27.0,4840,6.0893,2.67
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,carbon,1,0.3333333333333333,E29,16.49,95.45,39,0.823082,73.1075,21.026,0.0,0,10.7011,1.7102,67.97,0.0,True,26.0,4840,6.0088,2.48
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,carbon,2,0.3333333333333333,E29,16.49,95.45,39,0.834123,72.7468,19.9666,0.0,0,10.8063,1.7357,65.135,0.0,True,26.5,4840,6.0226,2.34
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,carbon,3,0.3333333333333333,E29,16.49,95.45,39,0.827851,72.9517,20.5684,0.0,0,10.6893,1.7085,66.536,0.0,True,26.5,4840,5.988,2.66
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,low,WOA,carbon,8,0.3333333333333333,E29,16.49,95.45,39,1.010424,78.7875,21.4201,0.0,0,13.4463,2.1484,67.518,0.0,True,26.5,4840,6.2588,2.59
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,low,WOA,carbon,9,0.3333333333333333,E29,16.49,95.45,39,1.00747,78.8495,21.6499,0.0,0,13.4297,2.1459,68.208,0.0,True,26.0,4840,6.2508,2.52
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,low,WOA,carbon,10,0.3333333333333333,E29,16.49,95.45,39,1.011125,78.7728,21.3656,0.0,0,13.4614,2.1507,67.628,0.0,True,26.5,4840,6.2825,2.53
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,high,FIFO,-,0,0.3333333333333333,E29,16.49,95.45,39,8.13016,0.0,-456.3151,0.0,0,91.1426,15.1169,5.308,0.0,True,24.5,0,0.0,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,high,Consolidation,-,0,0.3333333333333333,E29,16.49,95.45,39,1.461431,82.0246,0.0,0.0,0,16.1083,2.6098,55.842,0.0,True,24.5,0,0.0,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,high,Greedy(EDF+greenest),-,0,0.3333333333333333,E29,16.49,95.45,39,1.173665,85.5641,19.6907,0.0,0,15.8369,2.5239,64.21,0.0,True,26.0,0,0.0003,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,high,VCC(Google),-,0,0.3333333333333333,E29,16.49,95.45,39,1.460821,82.0321,0.0417,0.0,0,16.1044,2.6093,56.369,0.0,True,24.5,0,0.005,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,skewed,high,Threshold(WaitAwhile),-,0,0.3333333333333333,E29,16.49,95.45,39,1.384548,82.9702,5.2608,0.0,0,15.8083,2.5196,63.49,0.0,True,25.5,0,0.0212,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,low,WOA,random,5,0.3333333333333333,E29,16.49,95.45,39,0.936078,77.6214,14.9595,0.0,0,10.7854,1.7712,72.347,0.0,True,27.5,4840,6.2666,2.6
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,low,WOA,random,6,0.3333333333333333,E29,16.49,95.45,39,0.942348,77.4715,14.3899,0.0,0,10.7479,1.7751,74.164,0.0,True,26.0,4840,6.2353,2.62
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,low,WOA,random,7,0.3333333333333333,E29,16.49,95.45,39,0.932042,77.7179,15.3262,0.0,0,10.7304,1.77,72.03,0.0,True,27.0,4840,6.3458,2.66
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,low,WOA,random,8,0.3333333333333333,E29,16.49,95.45,39,0.94011,77.525,14.5932,0.0,0,10.7354,1.7662,70.616,0.0,True,27.5,4840,6.3132,2.56
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,low,WOA,random,9,0.3333333333333333,E29,16.49,95.45,39,0.945611,77.3935,14.0935,0.0,0,10.8279,1.7823,74.183,0.0,True,27.0,4840,6.2703,2.52
