wl,N,M,power,hard,cap,pen,alpha,beta,gamma,subset,method,init,seed,seed_frac,exp,peak_demand,total_load,arrival_slots,carbon_kg,carbon_red_vs_naive_%,carbon_red_vs_consol_%,sla_%,viol_n,energy_kwh,cost_gbp,util_%,overload_%,feasible,makespan_h,nfe,runtime_s,peak_mem_mb
google,1000,10,linear,False,False,0.0,0.5,0.0,0.5,0,WOA,carbon,17,0.3333333333333333,E5,10.62,62.6,36,0.717765,87.3971,15.4279,12.9,129,8.8448,1.4471,67.362,0.0,True,26.5,4840,2.4031,1.68
google,1000,10,linear,False,False,0.0,0.5,0.0,0.5,0,WOA,carbon,18,0.3333333333333333,E5,10.62,62.6,36,0.74672,86.8887,12.0162,20.5,205,9.0948,1.484,62.942,0.0,True,28.0,4840,2.4168,1.65
google,1000,10,linear,False,False,0.0,0.5,0.0,0.5,0,WOA,random,25,0.3333333333333333,E5,10.62,62.6,36,0.78138,86.2802,7.9324,2.2,22,8.7448,1.4473,73.478,0.0,True,26.0,4840,2.3988,1.72
google,1000,10,linear,False,False,0.0,0.5,0.0,0.5,0,WOA,random,26,0.3333333333333333,E5,10.62,62.6,36,0.790178,86.1257,6.8957,9.1,91,8.7948,1.4462,71.607,0.0,True,28.0,4840,2.3861,1.97
google,1000,10,linear,False,False,0.0,0.5,0.0,0.5,0,WOA,random,27,0.3333333333333333,E5,10.62,62.6,36,0.784398,86.2272,7.5768,6.6,66,8.9448,1.4818,69.397,0.0,True,27.0,4840,2.384,1.92
google,1000,10,linear,False,False,0.0,0.5,0.0,0.5,0,WOA,random,28,0.3333333333333333,E5,10.62,62.6,36,0.760042,86.6548,10.4466,1.0,10,8.6448,1.4255,75.685,0.0,True,26.0,4840,2.3968,1.78
google,1000,10,linear,False,False,0.0,0.5,0.0,0.5,0,WOA,random,29,0.3333333333333333,E5,10.62,62.6,36,0.776322,86.369,8.5283,0.0,0,8.7448,1.4411,73.195,0.0,True,25.5,4840,2.3782,1.78
google,1000,10,linear,False,False,0.0,0.5,0.0,0.5,0,WOA,random,30,0.3333333333333333,E5,10.62,62.6,36,0.790249,86.1244,6.8873,0.9,9,8.8448,1.4504,68.925,0.0,True,25.5,4840,2.4069,1.7
google,1000,10,linear,False,False,0.0,0.5,0.0,0.5,0,WOA,carbon,1,0.3333333333333333,E5,10.62,62.6,36,0.731044,87.164,13.8634,28.1,281,8.9948,1.4593,63.463,0.0,True,27.5,4840,2.3947,1.66
google,1000,10,linear,False,False,0.0,0.5,0.0,0.5,0,WOA,carbon,2,0.3333333333333333,E5,10.62,62.6,36,0.721667,87.3286,14.9681,31.6,316,8.8948,1.4488,65.867,0.0,True,29.0,4840,2.4244,1.77
google,1000,10,linear,False,False,0.0,0.5,0.0,0.5,0,WOA,carbon,19,0.3333333333333333,E5,10.62,62.6,36,0.731262,87.1602,13.8377,20.7,207,8.9948,1.4668,63.438,0.0,True,28.0,4840,2.386,1.81
google,1000,10,linear,False,False,0.0,0.5,0.0,0.5,0,WOA,carbon,20,0.3333333333333333,E5,10.62,62.6,36,0.701193,87.6881,17.3806,72.9,729,8.9448,1.4769,57.396,0.0,True,29.5,4840,2.3723,1.9
google,1000,10,linear,False,False,0.0,0.5,0.0,0.5,0,WOA,carbon,21,0.3333333333333333,E5,10.62,62.6,36,0.733871,87.1143,13.5302,7.3,73,8.8948,1.4529,63.805,0.0,True,27.0,4840,2.3772,1.79
google,1000,10,linear,False,False,0.0,0.5,0.0,0.5,0,WOA,carbon,22,0.3333333333333333,E5,10.62,62.6,36,0.72657,87.2425,14.3905,23.8,238,9.0448,1.475,60.435,0.0,True,28.0,4840,2.3792,1.73
google,1000,10,linear,False,False,0.0,0.5,0.0,0.5,0,WOA,carbon,23,0.3333333333333333,E5,10.62,62.6,36,0.729974,87.1828,13.9894,30.8,308,8.9448,1.4552,65.088,0.0,True,27.5,4840,2.3813,1.88
google,1000,10,linear,False,False,0.0,0.5,0.0,0.5,0,WOA,carbon,24,0.3333333333333333,E5,10.62,62.6,36,0.739153,87.0216,12.9079,23.3,233,9.0448,1.4713,62.139,0.0,True,27.5,4840,2.394,1.78
google,1000,10,linear,False,False,0.0,0.5,0.0,0.5,0,WOA,carbon,25,0.3333333333333333,E5,10.62,62.6,36,0.719351,87.3693,15.2411,33.7,337,8.8948,1.4499,65.219,0.0,True,27.5,4840,2.4074,1.75
google,1000,10,linear,False,False,0.0,0.5,0.0,0.5,0,WOA,carbon,26,0.3333333333333333,E5,10.62,62.6,36,0.721512,87.3314,14.9865,9.0,90,8.9448,1.4518,64.393,0.0,True,27.5,4840,2.4134,1.76
google,1000,10,linear,False,False,0.0,0.5,0.0,0.5,0,WOA,carbon,27,0.3333333333333333,E5,10.62,62.6,36,0.722558,87.313,14.8632,33.7,337,8.9448,1.4553,64.337,0.0,True,28.0,4840,2.4187,1.75
google,1000,10,linear,False,False,0.0,0.5,0.0,0.5,0,WOA,carbon,28,0.3333333333333333,E5,10.62,62.6,36,0.729866,87.1847,14.0021,35.0,350,8.9948,1.4747,63.611,0.0,True,29.5,4840,2.3932,1.72
google,1000,10,linear,False,False,0.0,0.5,0.0,0.5,0,WOA,carbon,29,0.3333333333333333,E5,10.62,62.6,36,0.715261,87.4411,15.723,43.2,432,8.8448,1.443,66.706,0.0,True,28.0,4840,2.3771,1.81
google,1000,10,linear,False,False,0.0,0.5,0.0,0.5,0,WOA,carbon,30,0.3333333333333333,E5,10.62,62.6,36,0.725221,87.2662,14.5495,29.9,299,8.8948,1.4477,64.841,0.0,True,29.0,4840,2.396,1.7
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,1,0.0,E5,10.62,62.6,36,0.664365,88.3348,21.7199,0.0,0,8.6448,1.3925,64.152,0.0,True,26.0,4840,2.3984,1.76
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,2,0.0,E5,10.62,62.6,36,0.656457,88.4736,22.6517,0.0,0,8.5948,1.385,63.323,0.0,True,26.0,4840,2.4308,1.68
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,3,0.0,E5,10.62,62.6,36,0.653972,88.5172,22.9445,0.0,0,8.5448,1.3775,65.32,0.0,True,26.0,4840,2.4314,1.8
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,4,0.0,E5,10.62,62.6,36,0.661956,88.377,22.0037,0.0,0,8.6448,1.3925,62.287,0.0,True,26.0,4840,2.4174,1.83
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,5,0.0,E5,10.62,62.6,36,0.655326,88.4935,22.785,0.0,0,8.5448,1.3775,66.941,0.0,True,26.0,4840,2.5169,1.72
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,6,0.0,E5,10.62,62.6,36,0.709686,87.539,16.3799,0.0,0,8.8948,1.43,60.117,0.0,True,26.0,4840,2.49,1.71
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,7,0.0,E5,10.62,62.6,36,0.674126,88.1634,20.5698,0.0,0,8.6948,1.4,63.506,0.0,True,25.5,4840,2.4861,1.78
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,8,0.0,E5,10.62,62.6,36,0.688361,87.9134,18.8925,0.0,0,8.6948,1.4,62.948,0.0,True,25.5,4840,2.488,1.75
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,9,0.0,E5,10.62,62.6,36,0.665244,88.3193,21.6163,0.0,0,8.6948,1.4,61.379,0.0,True,26.0,4840,2.5332,1.74
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,10,0.0,E5,10.62,62.6,36,0.676664,88.1188,20.2707,0.0,0,8.7448,1.4075,60.942,0.0,True,26.0,4840,2.5287,1.64
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,11,0.0,E5,10.62,62.6,36,0.67848,88.0869,20.0568,0.0,0,8.6948,1.4,63.112,0.0,True,26.0,4840,2.5149,1.73
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,12,0.0,E5,10.62,62.6,36,0.660725,88.3987,22.1488,0.0,0,8.5948,1.385,62.774,0.0,True,26.0,4840,2.5323,1.67
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,13,0.0,E5,10.62,62.6,36,0.663349,88.3526,21.8396,0.0,0,8.6448,1.3925,61.429,0.0,True,26.0,4840,2.3935,2.0
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,14,0.0,E5,10.62,62.6,36,0.683268,88.0028,19.4926,0.0,0,8.7448,1.4075,60.523,0.0,True,26.0,4840,2.3683,1.65
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,15,0.0,E5,10.62,62.6,36,0.685189,87.9691,19.2662,0.0,0,8.7948,1.415,60.089,0.0,True,26.0,4840,2.3761,1.7
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,16,0.0,E5,10.62,62.6,36,0.661104,88.392,22.1042,0.0,0,8.5948,1.385,64.735,0.0,True,26.0,4840,2.3786,1.74
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,17,0.0,E5,10.62,62.6,36,0.66874,88.2579,21.2044,0.0,0,8.6448,1.3925,64.634,0.0,True,26.0,4840,2.392,1.72
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,18,0.0,E5,10.62,62.6,36,0.74045,86.9988,12.755,0.0,0,8.9948,1.445,59.345,0.0,True,26.0,4840,2.3934,1.74
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,19,0.0,E5,10.62,62.6,36,0.680267,88.0555,19.8463,0.0,0,8.6948,1.4,62.357,0.0,True,26.0,4840,2.3845,1.71
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,20,0.0,E5,10.62,62.6,36,0.661278,88.389,22.0836,0.0,0,8.6448,1.3925,62.292,0.0,True,26.0,4840,2.4279,1.8
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,21,0.0,E5,10.62,62.6,36,0.661161,88.391,22.0975,0.0,0,8.5948,1.385,63.568,0.0,True,26.0,4840,2.3898,1.73
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,22,0.0,E5,10.62,62.6,36,0.717644,87.3993,15.4422,0.0,0,8.8448,1.4225,63.058,0.0,True,25.5,4840,2.3996,1.75
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,23,0.0,E5,10.62,62.6,36,0.67262,88.1898,20.7473,0.0,0,8.6948,1.4,61.692,0.0,True,26.0,4840,2.3934,1.75
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,24,0.0,E5,10.62,62.6,36,0.714659,87.4517,15.7939,0.0,0,8.8448,1.4225,62.286,0.0,True,26.0,4840,2.39,1.81
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,25,0.0,E5,10.62,62.6,36,0.676658,88.1189,20.2715,0.0,0,8.6448,1.3925,63.993,0.0,True,26.0,4840,2.4055,1.79
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,26,0.0,E5,10.62,62.6,36,0.706265,87.5991,16.783,0.0,0,8.8448,1.4225,62.405,0.0,True,26.0,4840,2.4106,1.9
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,27,0.0,E5,10.62,62.6,36,0.688229,87.9157,18.9081,0.0,0,8.7448,1.4,64.123,0.0,True,26.0,4840,2.4289,1.73
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,28,0.0,E5,10.62,62.6,36,0.688653,87.9083,18.8581,0.0,0,8.7448,1.4075,63.456,0.0,True,26.0,4840,2.4112,1.67
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,29,0.0,E5,10.62,62.6,36,0.652877,88.5365,23.0735,0.0,0,8.5448,1.3775,67.843,0.0,True,26.0,4840,2.3978,1.63
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,30,0.0,E5,10.62,62.6,36,0.659958,88.4121,22.2391,0.0,0,8.5948,1.385,66.031,0.0,True,26.0,4840,2.3912,1.78
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,1,0.16666666666666666,E5,10.62,62.6,36,0.656882,88.4662,22.6017,0.0,0,8.6448,1.3925,60.71,0.0,True,26.0,4840,2.3919,1.7
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,2,0.16666666666666666,E5,10.62,62.6,36,0.656201,88.4781,22.6818,0.0,0,8.5948,1.385,62.836,0.0,True,26.0,4840,2.4097,1.71
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,3,0.16666666666666666,E5,10.62,62.6,36,0.658115,88.4445,22.4563,0.0,0,8.5948,1.385,63.323,0.0,True,26.0,4840,2.4104,1.78
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,4,0.16666666666666666,E5,10.62,62.6,36,0.664641,88.3299,21.6874,0.0,0,8.6948,1.4,61.464,0.0,True,26.0,4840,2.4013,1.72
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,5,0.16666666666666666,E5,10.62,62.6,36,0.650667,88.5753,23.3339,0.0,0,8.4948,1.37,67.019,0.0,True,26.0,4840,2.436,1.77
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,6,0.16666666666666666,E5,10.62,62.6,36,0.678252,88.0909,20.0836,0.0,0,8.6948,1.4,61.864,0.0,True,26.0,4840,2.4275,1.67
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,7,0.16666666666666666,E5,10.62,62.6,36,0.665584,88.3134,21.5763,0.0,0,8.6448,1.3925,62.903,0.0,True,26.0,4840,2.4147,1.74
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,8,0.16666666666666666,E5,10.62,62.6,36,0.669283,88.2484,21.1405,0.1,1,8.6948,1.4,62.061,0.0,True,26.0,4840,2.3883,1.73
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,9,0.16666666666666666,E5,10.62,62.6,36,0.665519,88.3145,21.5839,0.0,0,8.6948,1.4,59.643,0.0,True,26.0,4840,2.3997,1.68
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,10,0.16666666666666666,E5,10.62,62.6,36,0.678416,88.0881,20.0644,0.0,0,8.6448,1.3925,64.993,0.0,True,26.0,4840,2.4079,1.67
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,11,0.16666666666666666,E5,10.62,62.6,36,0.665384,88.3169,21.5999,0.0,0,8.6448,1.3925,61.792,0.0,True,26.0,4840,2.4096,1.7
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,12,0.16666666666666666,E5,10.62,62.6,36,0.663118,88.3567,21.8668,0.0,0,8.5948,1.385,65.212,0.0,True,26.0,4840,2.4098,1.71
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,13,0.16666666666666666,E5,10.62,62.6,36,0.663804,88.3446,21.786,0.0,0,8.6448,1.3925,62.231,0.0,True,26.0,4840,2.4666,1.77
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,14,0.16666666666666666,E5,10.62,62.6,36,0.664175,88.3381,21.7423,0.0,0,8.6448,1.3925,64.535,0.0,True,26.0,4840,2.4244,1.68
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,15,0.16666666666666666,E5,10.62,62.6,36,0.662372,88.3697,21.9547,0.0,0,8.6948,1.4,60.629,0.0,True,26.0,4840,2.4126,1.67
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,16,0.16666666666666666,E5,10.62,62.6,36,0.660892,88.3957,22.1291,0.0,0,8.5948,1.385,62.069,0.0,True,26.0,4840,2.4031,1.66
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,17,0.16666666666666666,E5,10.62,62.6,36,0.661009,88.3937,22.1153,0.0,0,8.6448,1.3925,62.327,0.0,True,26.0,4840,2.4224,1.66
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,18,0.16666666666666666,E5,10.62,62.6,36,0.661841,88.3791,22.0173,0.0,0,8.6448,1.3925,60.772,0.0,True,26.0,4840,2.3999,1.7
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,19,0.16666666666666666,E5,10.62,62.6,36,0.660007,88.4113,22.2334,0.0,0,8.5948,1.385,62.762,0.0,True,26.0,4840,2.3968,1.71
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,20,0.16666666666666666,E5,10.62,62.6,36,0.66562,88.3127,21.572,0.0,0,8.6948,1.4,62.117,0.0407,False,26.0,4840,2.4069,1.73
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,21,0.16666666666666666,E5,10.62,62.6,36,0.676417,88.1231,20.2999,0.0,0,8.7448,1.4075,59.649,0.0,True,26.0,4840,2.4323,1.75
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,22,0.16666666666666666,E5,10.62,62.6,36,0.658266,88.4419,22.4386,0.0,0,8.6448,1.3925,60.332,0.0,True,26.0,4840,2.4431,1.75
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,23,0.16666666666666666,E5,10.62,62.6,36,0.663213,88.355,21.8556,0.1,1,8.6448,1.3925,62.071,0.0,True,26.0,4840,2.4081,1.72
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,24,0.16666666666666666,E5,10.62,62.6,36,0.673216,88.1793,20.677,0.0,0,8.6948,1.4,60.389,0.0,True,26.0,4840,2.4076,1.77
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,25,0.16666666666666666,E5,10.62,62.6,36,0.665318,88.318,21.6076,0.0,0,8.6448,1.3925,61.715,0.0,True,26.0,4840,2.4197,1.69
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,26,0.16666666666666666,E5,10.62,62.6,36,0.672176,88.1976,20.7995,0.0,0,8.6948,1.4,59.645,0.0,True,26.0,4840,2.4236,1.63
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,27,0.16666666666666666,E5,10.62,62.6,36,0.689076,87.9009,18.8083,0.1,1,8.7448,1.4075,61.17,0.0,True,26.0,4840,2.3994,1.74
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,28,0.16666666666666666,E5,10.62,62.6,36,0.65253,88.5426,23.1144,0.0,0,8.5448,1.3775,64.711,0.0,True,26.0,4840,2.4364,1.71
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,29,0.16666666666666666,E5,10.62,62.6,36,0.664952,88.3244,21.6507,0.0,0,8.6948,1.4,62.166,0.0,True,26.0,4840,2.4475,1.69
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,30,0.16666666666666666,E5,10.62,62.6,36,0.662597,88.3658,21.9282,0.0,0,8.5948,1.385,62.259,0.0,True,26.0,4840,2.4154,1.73
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,1,0.3333333333333333,E5,10.62,62.6,36,0.664073,88.3399,21.7543,0.0,0,8.6448,1.3925,61.414,0.0,True,26.0,4840,2.4008,1.73
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,2,0.3333333333333333,E5,10.62,62.6,36,0.655781,88.4855,22.7314,0.0,0,8.5448,1.3775,64.523,0.0,True,26.0,4840,2.4176,1.74
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,3,0.3333333333333333,E5,10.62,62.6,36,0.653225,88.5304,23.0325,0.0,0,8.5448,1.3775,65.374,0.0,True,26.0,4840,2.4003,1.78
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,4,0.3333333333333333,E5,10.62,62.6,36,0.671489,88.2097,20.8805,0.0,0,8.6948,1.4,59.798,0.0,True,26.0,4840,2.4053,1.77
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,5,0.3333333333333333,E5,10.62,62.6,36,0.663947,88.3421,21.7691,0.0,0,8.6448,1.3925,62.672,0.0,True,26.0,4840,2.4377,1.68
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,6,0.3333333333333333,E5,10.62,62.6,36,0.672735,88.1878,20.7337,0.0,0,8.7448,1.4075,60.463,0.0,True,26.0,4840,2.4199,1.69
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,7,0.3333333333333333,E5,10.62,62.6,36,0.679684,88.0658,19.9149,0.0,0,8.6448,1.3925,65.923,0.0,True,26.0,4840,2.4539,1.66
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,8,0.3333333333333333,E5,10.62,62.6,36,0.658265,88.4419,22.4387,0.0,0,8.5448,1.3775,65.405,0.0,True,26.0,4840,2.4206,1.79
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,17,0.3333333333333333,E5,10.62,62.6,36,0.664908,88.3252,21.6559,0.0,0,8.6448,1.3925,62.17,0.0,True,26.0,4840,2.4214,1.88
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,18,0.3333333333333333,E5,10.62,62.6,36,0.682062,88.024,19.6348,0.0,0,8.8448,1.4225,56.233,0.0,True,26.0,4840,2.4065,1.73
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,19,0.3333333333333333,E5,10.62,62.6,36,0.653555,88.5246,22.9936,0.0,0,8.5948,1.385,63.32,0.0,True,26.0,4840,2.3968,1.73
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,20,0.3333333333333333,E5,10.62,62.6,36,0.668797,88.2569,21.1977,0.0,0,8.6948,1.4,62.403,0.0,True,26.0,4840,2.4094,1.83
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,21,0.3333333333333333,E5,10.62,62.6,36,0.680064,88.0591,19.8701,0.0,0,8.7448,1.4075,59.695,0.0,True,26.0,4840,2.4147,1.77
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,22,0.3333333333333333,E5,10.62,62.6,36,0.677963,88.096,20.1177,0.0,0,8.7948,1.415,58.777,0.0,True,26.0,4840,2.4345,1.7
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,23,0.3333333333333333,E5,10.62,62.6,36,0.658254,88.4421,22.4399,0.0,0,8.5948,1.385,63.884,0.0,True,26.0,4840,2.4708,1.66
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,24,0.3333333333333333,E5,10.62,62.6,36,0.676661,88.1189,20.2711,0.0,0,8.6948,1.4,63.531,0.0,True,26.0,4840,2.4332,1.81
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,9,0.3333333333333333,E5,10.62,62.6,36,0.668702,88.2586,21.2089,0.0,0,8.7448,1.4075,58.561,0.0,True,26.0,4840,2.4257,1.72
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,10,0.3333333333333333,E5,10.62,62.6,36,0.661474,88.3855,22.0606,0.0,0,8.6448,1.3925,59.98,0.0,True,26.0,4840,2.4212,1.73
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,11,0.3333333333333333,E5,10.62,62.6,36,0.68625,87.9505,19.1413,0.0,0,8.7948,1.415,60.616,0.0,True,26.0,4840,2.4002,1.75
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,12,0.3333333333333333,E5,10.62,62.6,36,0.654804,88.5026,22.8465,0.0,0,8.5448,1.3775,66.297,0.0,True,26.0,4840,2.4315,1.66
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,13,0.3333333333333333,E5,10.62,62.6,36,0.658874,88.4312,22.3669,0.0,0,8.5948,1.385,64.218,0.0,True,26.0,4840,2.4484,1.73
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,14,0.3333333333333333,E5,10.62,62.6,36,0.665725,88.3109,21.5597,0.0,0,8.6948,1.4,59.536,0.0,True,26.0,4840,2.428,1.78
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,15,0.3333333333333333,E5,10.62,62.6,36,0.661602,88.3833,22.0454,0.0,0,8.6948,1.4,59.922,0.0,True,26.0,4840,2.4909,1.7
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,16,0.3333333333333333,E5,10.62,62.6,36,0.658183,88.4433,22.4483,0.0,0,8.5948,1.385,65.777,0.0,True,26.0,4840,2.4446,1.71
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,25,0.3333333333333333,E5,10.62,62.6,36,0.658961,88.4296,22.3566,0.0,0,8.5448,1.3775,64.975,0.0,True,26.0,4840,2.4251,1.67
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,26,0.3333333333333333,E5,10.62,62.6,36,0.672191,88.1973,20.7977,0.0,0,8.6948,1.4,59.745,0.0,True,26.0,4840,2.4324,1.71
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,27,0.3333333333333333,E5,10.62,62.6,36,0.665091,88.322,21.6344,0.0,0,8.6448,1.3925,61.71,0.0,True,26.0,4840,2.4172,1.67
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,28,0.3333333333333333,E5,10.62,62.6,36,0.661337,88.3879,22.0767,0.0,0,8.6448,1.3925,62.443,0.0,True,26.0,4840,2.4261,1.7
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,29,0.3333333333333333,E5,10.62,62.6,36,0.660995,88.3939,22.117,0.0,0,8.6948,1.4,59.382,0.0,True,26.0,4840,2.4209,1.74
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,30,0.3333333333333333,E5,10.62,62.6,36,0.666115,88.304,21.5137,0.0,0,8.6448,1.3925,65.201,0.0,True,26.0,4840,2.4282,1.8
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,1,0.5,E5,10.62,62.6,36,0.655738,88.4862,22.7364,0.0,0,8.5448,1.3775,65.303,0.0,True,26.0,4840,2.4481,1.8
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,2,0.5,E5,10.62,62.6,36,0.658165,88.4436,22.4504,0.0,0,8.5948,1.385,63.282,0.0,True,26.0,4840,2.4391,1.73
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,3,0.5,E5,10.62,62.6,36,0.663585,88.3485,21.8118,0.0,0,8.6948,1.4,61.171,0.0,True,26.0,4840,2.4203,1.77
google,1000,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,4,0.5,E5,10.62,62.6,36,0.674332,88.1597,20.5455,0.0,0,8.7448,1.4075,58.975,0.0,True,26.0,4840,2.4186,1.67
